Project ID,Project Name,Project Start Date,Address,Borough,Postcode,Community Board,NTA - Neighborhood Tabulation Area,Reporting Construction Type,Prevailing Wage Status
63761,168TH STREET GARAGE,06/29/2018,92-23 168 STREET,Queens,11433.0,QN-12,QN61,New Construction,Non Prevailing Wage
63763,CONEY ISLAND PHASE 1 (L&M),06/29/2018,2926 WEST 19 STREET,Brooklyn,11224.0,BK-13,BK21,New Construction,Non Prevailing Wage
65363,LAFAYETTE MORRISON APARTMENTS,06/29/2018,820 BOYNTON AVENUE,Bronx,10473.0,BX-09,BX09,Preservation,Non Prevailing Wage
65363,LAFAYETTE MORRISON APARTMENTS,06/29/2018,880 BOYNTON AVENUE,Bronx,10473.0,BX-09,BX09,Preservation,Non Prevailing Wage
65363,LAFAYETTE MORRISON APARTMENTS,06/29/2018,825 MORRISON AVENUE,Bronx,10473.0,BX-09,BX09,Preservation,Non Prevailing Wage
65363,LAFAYETTE MORRISON APARTMENTS,06/29/2018,875 MORRISON AVENUE,Bronx,10473.0,BX-09,BX09,Preservation,Non Prevailing Wage
65373,MMN1801- UPTOWN 6,06/29/2018,45 ST NICHOLAS AVENUE,Manhattan,10026.0,MN-10,MN11,Preservation,Non Prevailing Wage
65373,MMN1801- UPTOWN 6,06/29/2018,281 WEST 118 STREET,Manhattan,10026.0,MN-10,MN11,Preservation,Non Prevailing Wage
65373,MMN1801- UPTOWN 6,06/29/2018,30 WEST 132 STREET,Manhattan,10037.0,MN-10,MN03,Preservation,Non Prevailing Wage
65373,MMN1801- UPTOWN 6,06/29/2018,118 WEST 139 STREET,Manhattan,10030.0,MN-10,MN03,Preservation,Non Prevailing Wage
65373,MMN1801- UPTOWN 6,06/29/2018,120 WEST 139 STREET,Manhattan,10030.0,MN-10,MN03,Preservation,Non Prevailing Wage
65373,MMN1801- UPTOWN 6,06/29/2018,122 WEST 139 STREET,Manhattan,10030.0,MN-10,MN03,Preservation,Non Prevailing Wage
65374,TMN209G-2 - 640 RIVERSIDE,06/29/2018,640 RIVERSIDE DRIVE,Manhattan,10031.0,MN-09,MN04,Preservation,Non Prevailing Wage
65621,"KINGS BAY HOUSES SECTION TWO, INC. HRP.FY18",06/29/2018,3020 AVENUE Y,Brooklyn,11235.0,BK-15,BK17,Preservation,Non Prevailing Wage
65621,"KINGS BAY HOUSES SECTION TWO, INC. HRP.FY18",06/29/2018,2525 BATCHELDER STREET,Brooklyn,11235.0,BK-15,BK17,Preservation,Non Prevailing Wage
65621,"KINGS BAY HOUSES SECTION TWO, INC. HRP.FY18",06/29/2018,2533 BATCHELDER STREET,Brooklyn,11235.0,BK-15,BK17,Preservation,Non Prevailing Wage
65730,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,06/29/2018,2055 DAVIDSON AVENUE,Bronx,10453.0,BX-05,BX36,Preservation,Non Prevailing Wage
65730,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,06/29/2018,2059 DAVIDSON AVENUE,Bronx,10453.0,BX-05,BX36,Preservation,Non Prevailing Wage
65730,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,06/29/2018,65 EAST TREMONT AVENUE,Bronx,10453.0,BX-05,BX41,Preservation,Non Prevailing Wage
65730,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,06/29/2018,1870 MORRIS AVENUE,Bronx,10453.0,BX-05,BX41,Preservation,Non Prevailing Wage
65730,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,06/29/2018,1910 MORRIS AVENUE,Bronx,10453.0,BX-05,BX41,Preservation,Non Prevailing Wage
65730,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,06/29/2018,1982 WALTON AVENUE,Bronx,10453.0,BX-05,BX41,Preservation,Non Prevailing Wage
66145,BK UNION AVENUE CLUSTER LLC.PLP.FY18,06/29/2018,744 BECK STREET,Bronx,10455.0,BX-02,BX33,Preservation,Non Prevailing Wage
66145,BK UNION AVENUE CLUSTER LLC.PLP.FY18,06/29/2018,987 UNION AVENUE,Bronx,10459.0,BX-03,BX35,Preservation,Non Prevailing Wage
66145,BK UNION AVENUE CLUSTER LLC.PLP.FY18,06/29/2018,991 UNION AVENUE,Bronx,10459.0,BX-03,BX35,Preservation,Non Prevailing Wage
66145,BK UNION AVENUE CLUSTER LLC.PLP.FY18,06/29/2018,1100 WEST FARMS ROAD,Bronx,10459.0,BX-02,BX27,Preservation,Non Prevailing Wage
66145,BK UNION AVENUE CLUSTER LLC.PLP.FY18,06/29/2018,1106 WEST FARMS ROAD,Bronx,10459.0,BX-02,BX27,Preservation,Non Prevailing Wage
66721,ROBESON APARTMENTS HDFC.HUDMF.FY18,06/29/2018,1990 ADAM C POWELL BOULEVARD,Manhattan,10026.0,MN-10,MN11,Preservation,Non Prevailing Wage
66721,ROBESON APARTMENTS HDFC.HUDMF.FY18,06/29/2018,1995 ADAM C POWELL BOULEVARD,Manhattan,10026.0,MN-10,MN11,Preservation,Non Prevailing Wage
66769,1414 CENTRAL AVENUE,06/29/2018,14-14 CENTRAL AVENUE,Queens,11691.0,QN-14,QN15,New Construction,Non Prevailing Wage
66834,EAST VILLAGE II HDFC.HUDMF.FY18,06/29/2018,195 AVENUE B,Manhattan,10009.0,MN-03,MN28,Preservation,Non Prevailing Wage
66834,EAST VILLAGE II HDFC.HUDMF.FY18,06/29/2018,199 AVENUE B,Manhattan,10009.0,MN-03,MN28,Preservation,Non Prevailing Wage
66834,EAST VILLAGE II HDFC.HUDMF.FY18,06/29/2018,627 EAST 9 STREET,Manhattan,10009.0,MN-03,MN28,Preservation,Non Prevailing Wage
66834,EAST VILLAGE II HDFC.HUDMF.FY18,06/29/2018,374 EAST 10 STREET,Manhattan,10009.0,MN-03,MN28,Preservation,Non Prevailing Wage
67327,CONFIDENTIAL,06/29/2018,---- ----,Queens,,QN-13,,New Construction,Non Prevailing Wage
67336,CONFIDENTIAL,06/29/2018,---- ----,Queens,,QN-12,,Preservation,Non Prevailing Wage
67341,CONFIDENTIAL,06/29/2018,---- ----,Queens,,QN-13,,Preservation,Non Prevailing Wage
67354,CONFIDENTIAL,06/29/2018,---- ----,Queens,,QN-13,,Preservation,Non Prevailing Wage
67356,CONFIDENTIAL,06/29/2018,---- ----,Queens,,QN-13,,Preservation,Non Prevailing Wage
67358,CONFIDENTIAL,06/29/2018,---- ----,Queens,,QN-09,,Preservation,Non Prevailing Wage
67359,CONFIDENTIAL,06/29/2018,---- ----,Queens,,QN-03,,Preservation,Non Prevailing Wage
67362,CONFIDENTIAL,06/29/2018,---- ----,Staten Island,,SI-01,,Preservation,Non Prevailing Wage
67365,CONFIDENTIAL,06/29/2018,---- ----,Brooklyn,,BK-17,,Preservation,Non Prevailing Wage
67373,CONFIDENTIAL,06/29/2018,---- ----,Brooklyn,,BK-16,,Preservation,Non Prevailing Wage
67376,CONFIDENTIAL,06/29/2018,---- ----,Staten Island,,SI-01,,Preservation,Non Prevailing Wage
67379,CONFIDENTIAL,06/29/2018,---- ----,Staten Island,,SI-01,,Preservation,Non Prevailing Wage
67380,CONFIDENTIAL,06/29/2018,---- ----,Brooklyn,,BK-02,,Preservation,Non Prevailing Wage
67382,CONFIDENTIAL,06/29/2018,---- ----,Bronx,,BX-09,,Preservation,Non Prevailing Wage
67384,CONFIDENTIAL,06/29/2018,---- ----,Bronx,,BX-05,,Preservation,Non Prevailing Wage
67385,CONFIDENTIAL,06/29/2018,---- ----,Bronx,,BX-09,,Preservation,Non Prevailing Wage
67389,CONFIDENTIAL,06/29/2018,---- ----,Bronx,,BX-12,,Preservation,Non Prevailing Wage
67400,CONFIDENTIAL,06/29/2018,---- ----,Brooklyn,,BK-18,,Preservation,Non Prevailing Wage
67413,CONFIDENTIAL,06/29/2018,---- ----,Brooklyn,,BK-08,,Preservation,Non Prevailing Wage
67414,CONFIDENTIAL,06/29/2018,---- ----,Brooklyn,,BK-05,,Preservation,Non Prevailing Wage
67421,CONFIDENTIAL,06/29/2018,---- ----,Bronx,,BX-09,,Preservation,Non Prevailing Wage
67427,MASARYK TOWERS,06/29/2018,51 COLUMBIA STREET,Manhattan,10002.0,MN-03,MN28,Preservation,Non Prevailing Wage
67427,MASARYK TOWERS,06/29/2018,71 COLUMBIA STREET,Manhattan,10002.0,MN-03,MN28,Preservation,Non Prevailing Wage
67427,MASARYK TOWERS,06/29/2018,75 COLUMBIA STREET,Manhattan,10002.0,MN-03,MN28,Preservation,Non Prevailing Wage
67427,MASARYK TOWERS,06/29/2018,85 COLUMBIA STREET,Manhattan,10002.0,MN-03,MN28,Preservation,Non Prevailing Wage
67427,MASARYK TOWERS,06/29/2018,85-89 COLUMBIA STREET,Manhattan,10002.0,MN-03,MN28,Preservation,Non Prevailing Wage
67427,MASARYK TOWERS,06/29/2018,75-81 COLUMBIA STREET,Manhattan,10002.0,MN-03,MN28,Preservation,Non Prevailing Wage
68096,EL RIO II,06/29/2018,2064 BOSTON ROAD,Bronx,10460.0,BX-06,BX17,New Construction,Non Prevailing Wage
58666,BRKG GND. AAPCI. 3 LIVONIA AVE. EDWIN'S PLACE,06/28/2018,278 GRAFTON STREET,Brooklyn,11212.0,BK-16,BK81,New Construction,Prevailing Wage
63122,VOA. 112 EAST CLARKE PLACE,06/28/2018,112 CLARKE PLACE EAST,Bronx,10452.0,BX-04,BX63,New Construction,Prevailing Wage
63769,LINWOOD PARK APARTMENTS,06/28/2018,3002 ATLANTIC AVENUE,Brooklyn,11208.0,BK-05,BK82,New Construction,Non Prevailing Wage
65269,1296 SHERIDAN AVENUE.HPO.FY2018,06/28/2018,1296 SHERIDAN AVENUE,Bronx,10456.0,BX-04,BX14,Preservation,Non Prevailing Wage
65348,LIVONIA REGINA HDFC.HPO.FY18,06/28/2018,2424 CROPSEY AVENUE,Brooklyn,11214.0,BK-11,BK29,Preservation,Non Prevailing Wage
65362,GROWER-GREEN,06/28/2018,350 KEAP STREET,Brooklyn,11211.0,BK-01,BK73,Preservation,Non Prevailing Wage
65362,GROWER-GREEN,06/28/2018,354 SOUTH 2 STREET,Brooklyn,11211.0,BK-01,BK73,Preservation,Non Prevailing Wage
65362,GROWER-GREEN,06/28/2018,355 SOUTH 2 STREET,Brooklyn,11211.0,BK-01,BK73,Preservation,Non Prevailing Wage
65362,GROWER-GREEN,06/28/2018,358 SOUTH 2 STREET,Brooklyn,11211.0,BK-01,BK73,Preservation,Non Prevailing Wage
65362,GROWER-GREEN,06/28/2018,359 SOUTH 2 STREET,Brooklyn,11211.0,BK-01,BK73,Preservation,Non Prevailing Wage
65362,GROWER-GREEN,06/28/2018,362 SOUTH 2 STREET,Brooklyn,11211.0,BK-01,BK73,Preservation,Non Prevailing Wage
65362,GROWER-GREEN,06/28/2018,366 SOUTH 2 STREET,Brooklyn,11211.0,BK-01,BK73,Preservation,Non Prevailing Wage
65362,GROWER-GREEN,06/28/2018,367 SOUTH 2 STREET,Brooklyn,11211.0,BK-01,BK73,Preservation,Non Prevailing Wage
65362,GROWER-GREEN,06/28/2018,370 SOUTH 2 STREET,Brooklyn,11211.0,BK-01,BK73,Preservation,Non Prevailing Wage
65362,GROWER-GREEN,06/28/2018,373 SOUTH 2 STREET,Brooklyn,11211.0,BK-01,BK73,Preservation,Non Prevailing Wage
65362,GROWER-GREEN,06/28/2018,385 SOUTH 2 STREET,Brooklyn,11211.0,BK-01,BK73,Preservation,Non Prevailing Wage
65362,GROWER-GREEN,06/28/2018,247 SOUTH 3 STREET,Brooklyn,11211.0,BK-01,BK73,Preservation,Non Prevailing Wage
65362,GROWER-GREEN,06/28/2018,347 SOUTH 3 STREET,Brooklyn,11211.0,BK-01,BK73,Preservation,Non Prevailing Wage
67302,176 KNICKERBOCKER AVENUE,06/28/2018,176 KNICKERBOCKER AVENUE,Brooklyn,11237.0,BK-04,BK77,New Construction,Non Prevailing Wage
67369,CONFIDENTIAL,06/28/2018,---- ----,Bronx,,BX-12,,Preservation,Non Prevailing Wage
67375,CONFIDENTIAL,06/28/2018,---- ----,Brooklyn,,BK-01,,Preservation,Non Prevailing Wage
67377,CONFIDENTIAL,06/28/2018,---- ----,Bronx,,BX-11,,Preservation,Non Prevailing Wage
67381,CONFIDENTIAL,06/28/2018,---- ----,Bronx,,BX-09,,Preservation,Non Prevailing Wage
67386,CONFIDENTIAL,06/28/2018,---- ----,Bronx,,BX-11,,Preservation,Non Prevailing Wage
67412,CONFIDENTIAL,06/28/2018,---- ----,Brooklyn,,BK-18,,Preservation,Non Prevailing Wage
61625,JERICHO RESIDENCE V HDFC.YR15.FY18,06/27/2018,1928 LORING PLACE SOUTH,Bronx,10453.0,BX-05,BX36,Preservation,Prevailing Wage
61799,SECOND FARMS,06/27/2018,1932 BRYANT AVENUE,Bronx,10460.0,BX-06,BX17,New Construction,Non Prevailing Wage
63771,700 MANIDA STREET,06/27/2018,700 MANIDA STREET,Bronx,10474.0,BX-02,BX27,New Construction,Non Prevailing Wage
64885,ROCKAWAY VILLAGE PHASE 1 (RITA STARK SITE),06/27/2018,20-02 MOTT AVENUE,Queens,11691.0,QN-14,QN15,New Construction,Non Prevailing Wage
65983,FAC.131-10 GUY R. BREWER BOULEVARD,06/27/2018,13110 GUY R BREWER BOULEVARD,Queens,11434.0,QN-12,QN02,New Construction,Prevailing Wage
67303,916 BERGEN APARTMENTS,06/27/2018,916 BERGEN STREET,Brooklyn,11238.0,BK-08,BK61,New Construction,Non Prevailing Wage
67425,COMUNILIFE,06/27/2018,2124 CROTONA AVENUE,Bronx,10457.0,BX-06,BX17,Preservation,Non Prevailing Wage
67425,COMUNILIFE,06/27/2018,2111 HUGHES AVENUE,Bronx,10457.0,BX-06,BX17,Preservation,Non Prevailing Wage
67425,COMUNILIFE,06/27/2018,950 JENNINGS STREET,Bronx,10460.0,BX-03,BX75,Preservation,Non Prevailing Wage
67426,RUPPERT HOUSE,06/27/2018,235 EAST 92 STREET,Manhattan,10128.0,MN-08,MN32,Preservation,Non Prevailing Wage
67426,RUPPERT HOUSE,06/27/2018,222 EAST 93 STREET,Manhattan,10128.0,MN-08,MN32,Preservation,Non Prevailing Wage
67426,RUPPERT HOUSE,06/27/2018,1779 2 AVENUE,Manhattan,10128.0,MN-08,MN32,Preservation,Non Prevailing Wage
63367,CUCS. 302-314 W 127TH STREET. KELLY HOTEL,06/26/2018,310 WEST 127 STREET,Manhattan,10027.0,MN-10,MN03,New Construction,Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,327 BEEKMAN AVENUE,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,328 BEEKMAN AVENUE,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,353 BEEKMAN AVENUE,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,673 EAST 140 STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,345 CYPRESS AVENUE,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,354 CYPRESS AVENUE,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,597 EAST 138 STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,613 EAST 138 STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,690 EAST 138 STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,611 EAST 139 STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,636 EAST 140 STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,683 EAST 140 STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,574 EAST 141 STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,592 EAST 141 STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,593 EAST 141 STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,600 EAST 141 STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,619 EAST 141 STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,620 EAST 141 STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,625 EAST 141 STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,626 EAST 141 STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,666 EAST 141 STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,682 EAST 141 STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,688 EAST 141 STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,592 OAK TERRACE,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,593 OAK TERRACE,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,601 OAK TERRACE,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,324 POWERS AVENUE,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,305 ST ANNS AVENUE,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,364 ST ANNS AVENUE,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,372 ST ANNS AVENUE,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,576 ST MARYS STREET,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,348 BEEKMAN AVENUE,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65227,DIEGO BEEKMAN MHA.GHPP.FY18,06/26/2018,352 BEEKMAN AVENUE,Bronx,10454.0,BX-01,BX39,Preservation,Non Prevailing Wage
65772,820-836 GLENMORE AVE,06/26/2018,820 GLENMORE AVENUE,Brooklyn,11208.0,BK-05,BK82,New Construction,Non Prevailing Wage
65773,2437 PITKIN AVENUE,06/26/2018,2433 PITKIN AVENUE,Brooklyn,11208.0,BK-05,BK82,New Construction,Non Prevailing Wage
61837,9 FORT WASHINGTON AVENUE CLUSTER,06/25/2018,9 FT WASHINGTON AVENUE,Manhattan,10032.0,MN-12,MN36,Preservation,Non Prevailing Wage
61837,9 FORT WASHINGTON AVENUE CLUSTER,06/25/2018,609 WEST 158 STREET,Manhattan,10032.0,MN-12,MN36,Preservation,Non Prevailing Wage
61837,9 FORT WASHINGTON AVENUE CLUSTER,06/25/2018,518 WEST 161 STREET,Manhattan,10032.0,MN-12,MN36,Preservation,Non Prevailing Wage
61837,9 FORT WASHINGTON AVENUE CLUSTER,06/25/2018,544 WEST 163 STREET,Manhattan,10032.0,MN-12,MN36,Preservation,Non Prevailing Wage
63880,PRC TIFFANY STREET,06/25/2018,975 TIFFANY STREET,Bronx,10459.0,BX-02,BX27,New Construction,Non Prevailing Wage
64252,LINDEN TERRACE BUILDING 1,06/25/2018,2858 LINDEN BOULEVARD,Brooklyn,11208.0,BK-05,BK82,New Construction,Non Prevailing Wage
66556,BEREAN HDFC.HUDMF.FY18,06/25/2018,1481 ST MARKS AVENUE,Brooklyn,11233.0,BK-16,BK79,Preservation,Non Prevailing Wage
66810,NEW LIFE HOMES HDFC.YR15.FY18,06/25/2018,373 DE WITT AVENUE,Brooklyn,11207.0,BK-05,BK82,Preservation,Non Prevailing Wage
67304,89-15 138TH STREET APARTMENTS,06/25/2018,89-15 138 STREET,Queens,11435.0,QN-12,QN61,New Construction,Non Prevailing Wage
67364,CONFIDENTIAL,06/25/2018,---- ----,Brooklyn,,BK-18,,Preservation,Non Prevailing Wage
58623,BRONXVIEW AT SERVIAM,06/22/2018,2885 MARION AVENUE,Bronx,10458.0,BX-07,BX05,New Construction,Non Prevailing Wage
61612,EBENEZER PLAZA PHASE 1A,06/22/2018,94 NEW LOTS AVENUE,Brooklyn,11212.0,BK-16,BK81,New Construction,Non Prevailing Wage
63172,1618 FULTON STREET,06/22/2018,1620 FULTON STREET,Brooklyn,11213.0,BK-03,BK61,New Construction,Non Prevailing Wage
63751,MOSHOLU GRAND,06/22/2018,150 VAN CORTLANDT AVENUE EAST,Bronx,,BX-07,,New Construction,Non Prevailing Wage
67231,WEST END. 483 WEST END AVE. WEST END INTERGENERATIONAL,06/22/2018,483 WEST END AVENUE,Manhattan,10024.0,MN-07,MN12,Preservation,Non Prevailing Wage
67278,CONFIDENTIAL,06/22/2018,---- ----,Queens,,QN-10,,New Construction,Non Prevailing Wage
67279,CONFIDENTIAL,06/22/2018,---- ----,Brooklyn,,BK-17,,New Construction,Non Prevailing Wage
67305,88 HART STREET,06/22/2018,88 HART STREET,Brooklyn,11206.0,BK-03,BK75,New Construction,Non Prevailing Wage
62210,CEDAR MANOR MUTUAL HOUSING CORP.HRP.FY18,06/21/2018,116-51 157 STREET,Queens,11434.0,QN-12,QN76,Preservation,Non Prevailing Wage
62210,CEDAR MANOR MUTUAL HOUSING CORP.HRP.FY18,06/21/2018,116-11 157 STREET,Queens,11434.0,QN-12,QN76,Preservation,Non Prevailing Wage
62210,CEDAR MANOR MUTUAL HOUSING CORP.HRP.FY18,06/21/2018,116-31 157 STREET,Queens,11434.0,QN-12,QN76,Preservation,Non Prevailing Wage
64436,1755 WATSON AVENUE,06/21/2018,1755 WATSON AVENUE,Bronx,10472.0,BX-09,BX55,New Construction,Non Prevailing Wage
67306,94 SOUTH 4TH STREET,06/21/2018,94 SOUTH 4 STREET,Brooklyn,11249.0,BK-01,BK73,New Construction,Non Prevailing Wage
67348,CONFIDENTIAL,06/21/2018,---- ----,Queens,,QN-13,,Preservation,Non Prevailing Wage
67415,CONFIDENTIAL,06/21/2018,---- ----,Brooklyn,,BK-17,,Preservation,Non Prevailing Wage
48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,06/20/2018,2086 2 AVENUE,Manhattan,10029.0,MN-11,MN33,Preservation,Non Prevailing Wage
48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,06/20/2018,1925 3 AVENUE,Manhattan,10029.0,MN-11,MN33,Preservation,Non Prevailing Wage
48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,06/20/2018,225 EAST 106 STREET,Manhattan,10029.0,MN-11,MN33,Preservation,Non Prevailing Wage
48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,06/20/2018,315 EAST 106 STREET,Manhattan,10029.0,MN-11,MN33,Preservation,Non Prevailing Wage
48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,06/20/2018,325 EAST 106 STREET,Manhattan,10029.0,MN-11,MN33,Preservation,Non Prevailing Wage
48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,06/20/2018,324 EAST 108 STREET,Manhattan,10029.0,MN-11,MN33,Preservation,Non Prevailing Wage
48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,06/20/2018,334 EAST 108 STREET,Manhattan,10029.0,MN-11,MN33,Preservation,Non Prevailing Wage
48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,06/20/2018,211 EAST 106 STREET,Manhattan,10029.0,MN-11,MN33,Preservation,Non Prevailing Wage
48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,06/20/2018,2065 1 AVENUE,Manhattan,10029.0,MN-11,MN33,Preservation,Non Prevailing Wage
48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,06/20/2018,2075 1 AVENUE,Manhattan,10029.0,MN-11,MN33,Preservation,Non Prevailing Wage
48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,06/20/2018,2075 2 AVENUE,Manhattan,10029.0,MN-11,MN33,Preservation,Non Prevailing Wage
48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,06/20/2018,2078 2 AVENUE,Manhattan,10029.0,MN-11,MN33,Preservation,Non Prevailing Wage
48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,06/20/2018,2081 2 AVENUE,Manhattan,10029.0,MN-11,MN33,Preservation,Non Prevailing Wage
48885,FRANKLIN PLAZA APARTMENTS INC.HRP.FY18,06/20/2018,1945 3 AVENUE,Manhattan,10029.0,MN-11,MN33,Preservation,Non Prevailing Wage
64793,148-31 90TH AVE.,06/20/2018,148-31 90 AVENUE,Queens,11435.0,QN-12,QN61,New Construction,Non Prevailing Wage
64796,127 WEST 43 ST | WOODSTOCK,06/20/2018,127 WEST 43 STREET,Manhattan,10036.0,MN-05,MN17,Preservation,Non Prevailing Wage
66564,1314 SENECA HDFC.HPO.FY18,06/20/2018,1314 SENECA AVENUE,Bronx,10474.0,BX-02,BX27,Preservation,Non Prevailing Wage
67370,CONFIDENTIAL,06/20/2018,---- ----,Queens,,QN-03,,Preservation,Non Prevailing Wage
58555,MOTHER GASTON-HINSDALE,06/19/2018,21 MALTA STREET,Brooklyn,11207.0,BK-05,BK85,New Construction,Non Prevailing Wage
58555,MOTHER GASTON-HINSDALE,06/19/2018,299 MOTHER GASTON BOULEVARD,Brooklyn,11212.0,BK-16,BK81,New Construction,Non Prevailing Wage
58555,MOTHER GASTON-HINSDALE,06/19/2018,668 VERMONT STREET,Brooklyn,11207.0,BK-05,BK85,New Construction,Non Prevailing Wage
58555,MOTHER GASTON-HINSDALE,06/19/2018,1915 BERGEN STREET,Brooklyn,11233.0,BK-16,BK79,New Construction,Non Prevailing Wage
58555,MOTHER GASTON-HINSDALE,06/19/2018,655 HINSDALE STREET,Brooklyn,11207.0,BK-05,BK85,New Construction,Non Prevailing Wage
58555,MOTHER GASTON-HINSDALE,06/19/2018,1633 ST MARKS AVENUE,Brooklyn,11233.0,BK-16,BK79,New Construction,Non Prevailing Wage
