air/rh_and_dp_daily_summary.o3_AQI,air/rh_and_dp_daily_summary.f0_,air/rh_and_dp_daily_summary.f1_,air/rh_and_dp_daily_summary.f2_,air/rh_and_dp_daily_summary.f3_,air/rh_and_dp_daily_summary.f4_,air/rh_and_dp_daily_summary.f5_,air/rh_and_dp_daily_summary.f6_,Day
,79.84383202099738,8.414698162729655,23.787401574803145,99.1259842519685,California,Inyo,Independence,2010-04-13
,76.10080645161295,10.52419354838709,23.69354838709676,98.72580645161293,Arizona,Pima,Not in a city,2003-11-25
,86.7132352941177,8.415441176470596,23.71691176470588,98.8235294117647,North Carolina,Mecklenburg,Charlotte,2005-01-11
,77.08140043763679,11.159737417943116,23.77899343544857,99.08315098468272,Indiana,Porter,Dune Acres,2018-02-17
,83.51612903225806,8.004608294930879,23.79723502304146,99.1566820276497,California,Kern,Arvin,2001-10-05
,83.67749469214438,9.481953290870496,23.700636942675143,98.75583864118896,Indiana,Porter,Dune Acres,2018-03-01
,67.71629213483135,11.53651685393258,23.88202247191012,99.50842696629212,California,Inyo,Independence,2009-01-17
,75.23016241299305,10.587006960556856,23.93503480278424,99.73317865429227,Indiana,Porter,Dune Acres,2019-11-10
,73.65887850467288,4.252336448598133,18.31308411214954,99.58878504672896,California,Kern,Arvin,1999-11-24
,74.27338129496408,11.762589928057556,23.575539568345327,98.2374100719424,California,Kern,Bakersfield,1996-01-23
,50.013888888888886,11.84722222222222,23.749999999999996,98.97222222222224,Utah,Grand,Not in a city,1992-04-13
,81.17418604651162,8.269767441860468,23.783720930232548,99.11395348837208,California,Inyo,Independence,2013-08-27
,77.90031152647974,6.906542056074763,23.925233644859794,99.69470404984423,Indiana,Lake,Gary,2006-05-04
,69.50361173814902,7.75169300225734,23.837471783295715,99.3295711060948,Indiana,Jasper,Not in a city,2015-11-13
,72.52767857142855,7.5736607142857135,23.747767857142858,98.953125,Indiana,Porter,Dune Acres,2020-08-23
,72.94244604316546,9.0,23.89208633093525,99.5539568345324,Arizona,Pima,Tucson,1995-10-13
,75.5295942720764,10.231503579952264,23.79236276849643,99.14081145584726,Indiana,Jasper,Not in a city,2015-03-24
,84.0698198198199,11.64639639639639,23.916666666666664,99.6554054054053,Indiana,Porter,Dune Acres,2020-12-11
,78.80918803418801,6.162393162393168,23.861111111111114,99.42735042735038,Indiana,Porter,Dune Acres,2019-05-13
,61.45045045045045,8.621621621621621,23.675675675675677,98.65765765765764,California,Fresno,Clovis,1994-10-10
,78.63855421686748,8.240963855421686,23.8433734939759,99.35240963855416,North Carolina,Mecklenburg,Charlotte,2006-09-20
,73.62724935732643,3.817480719794348,15.447300771208235,99.59897172236498,California,Kern,Arvin,2002-04-17
,79.6336996336996,7.153846153846156,23.73260073260073,98.89377289377292,North Carolina,Mecklenburg,Charlotte,2004-06-24
,81.25991189427317,7.497797356828194,23.8193832599119,99.25550660792956,California,Kern,Arvin,2002-01-10
,74.1187096774194,11.20430107526881,23.85591397849463,99.4086021505376,Indiana,Porter,Dune Acres,2019-04-11
,81.00045871559631,6.655963302752295,23.883027522935787,99.51605504587158,Indiana,Jasper,Not in a city,2015-06-04
,73.26599099099101,9.716216216216225,23.83333333333331,99.3108108108108,Indiana,Porter,Dune Acres,2020-04-22
,69.46634615384615,5.668269230769232,16.802884615384603,97.65865384615384,California,Kern,Arvin,1996-12-18
,68.34782608695652,10.02898550724638,23.86956521739131,99.46376811594206,New York,Rensselaer,Not in a city,1992-07-19
,77.75577557755777,9.05280528052805,23.56765676567655,98.2079207920792,North Carolina,Mecklenburg,Charlotte,2006-01-18
,57.8111111111111,7.588888888888889,23.755555555555556,98.97777777777776,California,Del Norte,Redwood National Park,1993-04-12
,82.80084388185655,7.466244725738398,23.87974683544304,99.50210970464136,Indiana,Porter,Dune Acres,2018-12-07
,78.449676025918,7.285097192224628,23.771058315334773,99.05399568034554,Indiana,Porter,Dune Acres,2019-04-09
,79.41111111111107,9.037037037037042,23.93333333333334,99.72592592592586,Arizona,Pima,Not in a city,2003-05-29
,46.95238095238095,4.059523809523809,14.178571428571429,99.01190476190476,Arizona,Coconino,Not in a city,1990-12-22
,57.19540229885058,9.90804597701149,23.70114942528736,98.77011494252876,California,Del Norte,Redwood National Park,1993-11-30
,80.25757575757576,9.823691460055096,23.771349862258955,99.04958677685948,California,Inyo,Independence,2009-11-28
,82.74301675977654,7.335195530726255,23.77653631284917,99.0782122905028,Arizona,Pima,Tucson,1998-06-23
,63.69158878504676,6.294392523364492,16.537383177570103,98.4672897196262,Arizona,Pima,Tucson,1998-03-11
,77.96931506849324,11.350684931506851,23.934246575342463,99.7287671232877,California,Inyo,Independence,2009-12-05
,78.63853211009182,8.35091743119267,23.90596330275227,99.61467889908252,California,Inyo,Independence,2012-12-10
,74.85756207674943,5.787810383747179,23.769751693002263,99.0451467268622,California,Inyo,Independence,2013-06-14
,56.16296296296297,5.266666666666669,15.585185185185184,99.72592592592594,West Virginia,Tucker,Not in a city,1993-02-27
,77.48267045454543,9.244318181818189,23.809659090909086,99.21590909090904,California,Inyo,Independence,2008-09-19
,30.720930232558143,12.697674418604652,23.69767441860465,98.74418604651164,Texas,El Paso,El Paso,1990-11-29
,80.4794952681387,7.438485804416405,23.82334384858044,99.2744479495268,Indiana,Lake,Gary,2006-04-02
,76.77011494252876,6.172413793103445,23.419540229885065,97.59195402298852,Illinois,Lake,Zion,1997-08-01
,80.22742268041243,6.430927835051548,23.779381443298988,99.08453608247424,Indiana,Porter,Dune Acres,2018-08-18
,63.879518072289166,5.698795180722894,16.060240963855424,99.82530120481924,Alabama,Lawrence,Moulton,1994-05-18
,80.84514767932487,10.734177215189876,23.83333333333333,99.30801687763712,Indiana,Porter,Dune Acres,2018-12-12
,81.37359813084117,9.35981308411215,23.703271028037378,98.77102803738312,California,Inyo,Independence,2012-11-19
,77.99626865671647,5.72014925373134,23.92910447761194,99.70522388059698,North Carolina,Mecklenburg,Charlotte,2004-05-01
,67.60714285714283,6.062500000000002,15.92857142857143,99.74107142857142,New York,Rensselaer,Not in a city,1992-08-22
,82.42642642642647,6.732732732732731,23.849849849849853,99.37537537537534,North Carolina,Mecklenburg,Charlotte,2007-12-14
,82.34219269102995,7.574750830564783,23.950166112956808,99.79401993355482,North Carolina,Mecklenburg,Charlotte,2005-10-30
,77.58555304740405,7.16930022573363,23.751693002257326,98.97516930022582,California,Inyo,Independence,2011-08-05
,69.58333333333339,7.202380952380949,23.886904761904766,99.53571428571423,Minnesota,Dakota,Rosemount,1997-05-22
,68.0104166666667,6.0625,15.351562499999996,99.65624999999996,California,Kern,Arvin,2002-04-05
,79.93203883495147,5.103559870550159,15.75080906148867,99.126213592233,California,Kern,Arvin,2001-01-13
,59.38000000000001,14.74,23.979999999999997,99.91999999999996,Ohio,Columbiana,East Liverpool,1994-01-23
,59.04255319148937,6.30496453900709,15.340425531914896,99.94326241134752,West Virginia,Tucker,Not in a city,1993-10-27
,74.99209932279913,9.977426636568842,22.78781038374718,94.93905191873588,Indiana,Porter,Dune Acres,2020-03-08
,74.69368131868136,5.280219780219778,23.86263736263736,99.43406593406588,California,Inyo,Independence,2008-06-17
,70.83796296296293,8.171296296296301,17.708333333333336,99.51851851851856,California,Fresno,Parlier,1998-12-26
,78.51439790575913,8.62303664921466,23.858638743455497,99.41884816753924,California,Inyo,Independence,2010-11-19
,56.78102189781021,9.70802919708029,15.306569343065696,99.45255474452551,West Virginia,Tucker,Not in a city,1993-11-27
,70.81249999999999,8.687500000000005,22.916666666666675,95.51388888888889,California,Kern,Arvin,1996-12-19
,71.84351145038165,9.877862595419847,23.862595419847334,99.42748091603052,North Carolina,Mecklenburg,Charlotte,2004-04-16
,68.32672811059909,7.398617511520733,23.96774193548386,99.86866359447004,California,Inyo,Independence,2013-01-20
,73.46176470588235,8.7579185520362,23.69457013574661,98.73529411764704,Indiana,Porter,Dune Acres,2020-03-06
,76.45945945945942,6.547297297297298,23.68243243243244,98.6824324324324,Georgia,DeKalb,Tucker,1997-11-25
,82.61540785498491,9.75226586102719,23.97280966767372,99.8882175226586,North Carolina,Mecklenburg,Charlotte,2007-01-05
,83.00948275862072,13.549568965517247,23.689655172413776,98.71120689655174,Indiana,Porter,Dune Acres,2019-02-10
,81.49090909090911,9.09090909090908,23.509090909090908,97.94545454545457,Arizona,Pima,Tucson,1998-05-29
,74.84375000000003,9.249999999999996,23.679687500000007,98.671875,California,Fresno,Parlier,1995-12-19
,72.49244444444439,7.324444444444447,23.704444444444423,98.78222222222226,California,Inyo,Independence,2011-09-08
,76.21217948717943,7.495726495726495,23.822649572649585,99.267094017094,Idaho,Idaho,Not in a city,2017-06-19
,60.36000000000001,4.52,23.78666666666667,99.12000000000002,New York,Rensselaer,Not in a city,1992-11-23
,76.21612903225807,10.225806451612913,23.92258064516129,99.68064516129034,Indiana,Lake,Gary,2006-03-06
,79.6745283018868,7.613207547169809,23.896226415094343,99.56603773584904,California,Kern,Arvin,2001-12-16
,74.65889423076928,9.228365384615392,23.908653846153832,99.6201923076922,California,Inyo,Independence,2014-02-16
,82.53239740820742,6.609071274298054,23.89200863930886,99.55507559395244,Indiana,Porter,Dune Acres,2019-05-25
,80.90209790209794,11.062937062937063,23.993006993006983,99.97202797202794,Arizona,Pima,Tucson,1998-02-16
,77.74319809069215,7.742243436754184,23.780429594272075,99.09785202863956,Idaho,Idaho,Not in a city,2014-05-27
,83.61202185792351,7.174863387978144,23.267759562841547,96.95628415300544,Arizona,Pima,Tucson,1998-07-21
,82.83499999999992,8.609090909090902,23.82045454545455,99.25454545454544,Indiana,Jasper,Not in a city,2015-12-29
,60.97916666666667,9.124999999999998,23.854166666666668,99.40624999999996,Arizona,Pima,Tucson,1994-03-25
,81.19599999999996,10.856000000000003,23.75199999999999,98.96800000000007,Arizona,Pima,Not in a city,2003-01-08
,77.07274725274728,8.826373626373634,23.986813186813208,99.94725274725285,Indiana,Porter,Dune Acres,2020-10-24
,71.27626728110603,9.693548387096785,23.914746543778776,99.64976958525352,California,Inyo,Independence,2013-04-06
,74.35779816513764,10.376146788990823,23.84403669724771,99.35779816513757,California,Kern,Arvin,2001-10-18
,74.15130434782613,7.502173913043476,23.817391304347822,99.24130434782612,Indiana,Porter,Dune Acres,2016-09-18
,54.48648648648647,8.729729729729732,23.283783783783782,97.0945945945946,New York,Erie,Tonawanda,1991-12-26
,79.03303167420813,7.495475113122167,23.728506787330303,98.871040723982,Arizona,Pima,Not in a city,2021-02-11
,80.73975903614459,7.298192771084339,23.740963855421697,98.92168674698796,North Carolina,Mecklenburg,Charlotte,2006-08-02
,76.80752941176472,8.50117647058823,23.81176470588236,99.21882352941174,California,Inyo,Independence,2011-03-10
,55.7764705882353,5.7176470588235295,23.282352941176462,97.02352941176471,California,Del Norte,Redwood National Park,1993-02-01
,76.05225653206648,6.926365795724469,23.9358669833729,99.73396674584323,Idaho,Idaho,Not in a city,2014-06-22
,73.73382978723403,9.6531914893617,23.836170212765957,99.32553191489362,Indiana,Porter,Dune Acres,2018-03-20
,78.93841961852864,8.566757493188017,23.70844686648502,98.7929155313351,California,Inyo,Independence,2008-08-05
,67.5981308411215,11.065420560747668,23.57009345794393,98.21495327102808,Arizona,Pima,Tucson,1994-05-06
,84.77580993520513,9.352051835853125,23.84017278617709,99.33909287257026,Indiana,Porter,Dune Acres,2019-02-15
,66.68488888888889,8.860000000000001,23.897777777777776,99.57777777777774,Indiana,Porter,Dune Acres,2020-11-03
,82.32493638676836,6.081424936386767,23.86259541984732,99.43002544529264,California,Inyo,Independence,2010-05-24
,60.46728971962617,7.728971962616821,23.82242990654205,99.27102803738312,Arizona,Pima,Tucson,1994-04-11
,72.18544600938971,3.9248826291079753,15.058685446009385,99.64319248826298,Arizona,Pima,Not in a city,2003-08-13
,73.2551569506726,8.174887892376674,23.867713004484305,99.45067264573991,Indiana,Porter,Dune Acres,2016-01-27
,79.41302325581402,6.074418604651163,23.781395348837243,99.10232558139532,Arizona,Pima,Not in a city,2021-09-20
,79.96,10.108000000000002,23.895999999999976,99.568,Arizona,Pima,Not in a city,2003-01-20
,75.54705882352945,5.5182072829131705,23.93557422969188,99.73949579831928,California,Inyo,Independence,2009-02-28
,72.88837209302315,3.386046511627908,15.241860465116288,99.61395348837208,Arizona,Pima,Not in a city,2003-05-27
,75.95647058823543,7.776470588235286,23.863529411764706,99.43529411764702,California,Inyo,Independence,2011-03-11
,74.80684596577017,5.7163814180929045,15.056234718826408,99.75794621026898,Arizona,Pima,Not in a city,2002-10-17
,78.6215053763441,9.47043010752689,23.97043010752688,99.87903225806448,California,Inyo,Independence,2009-10-11
,66.51552795031054,6.1801242236024825,15.223602484472046,99.75155279503107,Arizona,Coconino,Grand Canyon,1994-12-14
,79.2631578947368,5.052631578947371,17.066985645933006,100.0,Arizona,Pima,Tucson,1997-11-29
,76.24890829694321,7.9781659388646275,23.965065502183407,99.86026200873364,California,Kern,Arvin,2002-01-13
,72.55629139072845,3.909492273730682,15.052980132450342,99.53200883002204,North Carolina,Mecklenburg,Charlotte,2004-07-08
,79.219623655914,7.736559139784945,23.87903225806452,99.5,California,Inyo,Independence,2010-02-12
,82.2423076923077,8.079185520362,23.873303167420826,99.4773755656108,California,Inyo,Independence,2013-02-10
,79.57313432835825,9.34328358208956,23.904477611940308,99.6089552238806,North Carolina,Mecklenburg,Charlotte,2008-01-23
,75.02597402597407,5.675324675324676,23.837662337662348,99.33116883116888,California,Fresno,Parlier,1999-01-01
,81.58835164835163,8.010989010989013,23.79780219780218,99.16483516483513,Indiana,Porter,Dune Acres,2016-10-18
,70.54665127020782,7.997690531177833,23.960739030023085,99.83602771362584,California,Inyo,Independence,2012-01-28
,74.8243055555557,5.652777777777775,23.69444444444444,98.72916666666674,Indiana,Jasper,Not in a city,2015-06-19
,68.55704697986576,8.885906040268463,23.8993288590604,99.58389261744968,California,Ventura,Piru,1997-02-18
,76.54071661237786,7.094462540716616,23.82410423452768,99.27361563517913,North Carolina,Mecklenburg,Charlotte,2005-07-21
,61.07954545454548,10.375000000000002,23.988636363636367,99.95454545454548,California,Del Norte,Redwood National Park,1993-10-24
,78.33144475920676,4.951841359773368,14.849858356940512,99.8838526912181,California,Kern,Arvin,2001-12-15
,65.90169851380038,11.339702760084924,23.887473460721864,99.53503184713378,Indiana,Porter,Dune Acres,2018-01-03
,54.75675675675677,11.405405405405403,23.770270270270267,99.05405405405408,Utah,Grand,Not in a city,1992-01-23
,78.63610315186249,5.893982808022923,23.853868194842416,99.39541547277938,California,Inyo,Independence,2008-09-18
,78.55813953488375,6.656976744186047,23.87209302325581,99.46511627906976,California,Kern,Arvin,2000-03-26
,73.61860465116278,7.337209302325578,23.97674418604652,99.90697674418608,Arizona,Pima,Not in a city,2021-09-11
,79.01700680272104,8.051020408163264,23.85034013605441,99.37755102040816,North Carolina,Mecklenburg,Charlotte,2005-05-18
,76.63239130434783,5.845652173913041,23.923913043478265,99.68695652173912,Idaho,Idaho,Not in a city,2017-08-25
,70.78813559322035,6.906779661016949,17.745762711864405,98.30932203389833,California,Fresno,Parlier,1998-10-21
,73.35767045454553,5.636363636363632,23.937500000000007,99.74431818181824,North Carolina,Mecklenburg,Charlotte,2007-07-01
,77.72307692307696,7.14769230769231,23.938461538461542,99.74461538461544,North Carolina,Mecklenburg,Charlotte,2006-07-08
,73.34451612903236,6.855913978494625,23.72043010752688,98.84086021505368,Idaho,Idaho,Not in a city,2017-08-30
,68.86000000000003,10.699999999999998,24.0,100.0,California,Fresno,Clovis,1994-11-13
,40.38095238095237,6.071428571428571,23.35714285714285,97.33333333333331,Utah,Grand,Not in a city,1990-01-18
,69.2621359223301,8.650485436893204,23.48543689320388,97.86407766990293,California,Fresno,Clovis,1994-11-06
,66.44886363636365,7.244318181818178,15.982954545454543,99.8125,Arizona,Pima,Tucson,1995-03-04
,75.1368821292775,5.904942965779466,23.908745247148293,99.62357414448664,Arizona,Pima,Not in a city,2003-07-01
,71.98214285714286,7.223214285714288,23.678571428571438,98.66071428571426,California,Tulare,Not in a city,1994-07-01
,78.35692963752662,8.138592750533064,23.90618336886992,99.61407249466956,Idaho,Idaho,Not in a city,2017-08-05
,86.84981684981688,7.51648351648352,23.54578754578754,98.12087912087912,North Carolina,Mecklenburg,Charlotte,2004-11-24
,73.61038961038957,6.149350649350648,23.928571428571438,99.70779220779222,Virginia,Madison,Not in a city,1996-05-05
,70.85972850678732,7.692307692307695,17.33484162895929,99.54751131221715,Arizona,Pima,Tucson,1998-04-11
,72.23590909090909,6.368181818181808,23.715909090909083,98.82272727272732,Indiana,Porter,Dune Acres,2016-02-25
