Day,o3_AQI,f0_,f1_,f2_,f3_,f4_,f5_,f6_
2006-03-20,20.593830334190248,21.82442159383035,9.696658097686376,23.02570694087403,96.01799485861183,Puerto Rico,Catano,Catano
2006-03-21,21.840616966580985,23.141645244215937,13.35475578406169,23.03598971722366,96.07197943444733,Puerto Rico,Catano,Catano
2006-03-22,22.76153846153848,24.105128205128217,12.825641025641026,23.120512820512797,96.42307692307699,Puerto Rico,Catano,Catano
2006-03-23,25.315384615384605,26.7802564102564,12.63846153846153,23.10512820512822,96.35897435897432,Puerto Rico,Catano,Catano
2006-03-24,29.33248081841431,30.98439897698211,12.511508951406658,23.16112531969312,96.59079283887472,Puerto Rico,Catano,Catano
2006-03-25,24.188630490956076,25.611369509043907,8.76227390180878,23.54263565891473,98.16020671834626,Puerto Rico,Catano,Catano
2006-03-26,21.317010309278338,22.568556701030936,11.729381443298962,22.966494845360824,95.7345360824742,Puerto Rico,Catano,Catano
2006-03-27,26.249357326478176,27.804370179948567,11.388174807197943,23.241645244215967,96.92287917737788,Puerto Rico,Catano,Catano
2006-03-28,26.15856777493607,27.733759590792843,10.992327365728897,23.063938618925828,96.17647058823526,Puerto Rico,Catano,Catano
2006-03-29,26.537275064267355,28.089203084832896,11.750642673521842,23.007712082262238,95.97172236503864,Puerto Rico,Catano,Catano
2006-03-30,25.930769230769226,27.368461538461528,10.105128205128203,22.997435897435896,95.9076923076923,Puerto Rico,Catano,Catano
2006-03-31,23.52454780361756,24.8997416020672,9.674418604651159,23.397932816537466,97.56330749353997,Puerto Rico,Catano,Catano
2006-04-01,17.957286432160814,19.022361809045197,10.678391959798992,23.5326633165829,98.12060301507543,Puerto Rico,Catano,Catano
2006-04-02,20.65075376884421,21.855025125628167,13.567839195979893,23.060301507537694,96.19346733668336,Puerto Rico,Catano,Catano
2006-04-03,24.330827067669183,25.756390977443605,10.192982456140351,23.10776942355889,96.36591478696745,Puerto Rico,Catano,Catano
2006-04-04,22.38499999999999,23.716999999999995,10.899999999999999,23.037500000000012,96.07000000000004,North Dakota,Mercer,Not in a city
2006-04-05,22.566084788029933,23.902244389027437,9.36159600997507,22.825436408977563,95.21197007481292,North Dakota,Mercer,Not in a city
2006-04-06,26.19346733668342,27.685427135678403,12.429648241206026,23.11557788944725,96.40201005025129,North Dakota,Mercer,Not in a city
