air/no2_daily_summary.o3_AQI,air/no2_daily_summary.f0_,air/no2_daily_summary.f1_,air/no2_daily_summary.f2_,air/no2_daily_summary.f3_,air/no2_daily_summary.f4_,air/no2_daily_summary.f5_,air/no2_daily_summary.f6_,Day
33.994169096209895,35.80349854227405,13.664723032069965,22.68221574344026,94.63265306122452,North Dakota,Mercer,Beulah,1994-03-17
20.091133004926096,21.28891625615762,12.884236453201977,23.177339901477836,96.6871921182266,North Dakota,Steele,Sharon,2000-09-03
23.680412371134008,25.14561855670102,15.087628865979376,23.32474226804124,97.26288659793812,North Dakota,Mercer,Beulah,1997-07-05
12.86682242990654,13.952803738317758,11.81542056074766,23.294392523364472,97.142523364486,Wyoming,Sweetwater,Not in a city,2019-11-30
10.15311004784689,11.016507177033478,13.306220095693789,23.021531100478477,95.99999999999996,Wyoming,Sweetwater,Not in a city,2014-09-01
32.97435897435897,34.85948717948718,13.617948717948709,22.97692307692308,95.81794871794864,Puerto Rico,Catano,Catano,2006-12-05
22.32530120481929,23.60843373493975,11.698795180722902,23.4867469879518,97.9325301204819,North Dakota,Mercer,Not in a city,2002-05-11
28.16890080428956,29.784718498659515,11.190348525469169,22.989276139410197,95.89544235924936,North Dakota,Mercer,Beulah,1996-07-29
11.896313364055317,12.935253456221192,9.721198156682028,23.509216589861744,98.03456221198154,Wyoming,Sweetwater,Not in a city,2020-03-28
28.894736842105264,30.599736842105283,11.23157894736841,22.710526315789483,94.73421052631583,North Dakota,Mercer,Beulah,1997-05-08
15.5012987012987,16.687532467532456,9.563636363636371,22.92987012987015,95.62337662337669,Wyoming,Sweetwater,Not in a city,2013-09-20
25.54430379746833,26.993670886075943,13.739240506329104,22.99746835443037,95.913924050633,North Dakota,Mercer,Not in a city,2002-10-30
34.84450402144772,38.69383378016087,13.203753351206435,23.412868632707752,97.64611260053616,North Dakota,Mercer,Beulah,1995-11-23
24.823076923076908,26.28307692307694,11.705128205128217,22.70256410256409,94.70256410256418,North Dakota,Steele,Sharon,1999-05-19
30.112531969309465,31.825575447570348,14.887468030690547,22.60102301790281,94.29411764705884,North Dakota,Mercer,Not in a city,2001-03-07
11.566893424036271,12.582766439909298,9.938775510204096,22.709750566893447,94.70068027210888,Wyoming,Fremont,Riverton,2021-06-23
16.004773269689736,17.248926014319796,10.630071599045342,23.06205250596659,96.17661097852022,Wyoming,Sweetwater,Not in a city,2018-03-02
23.71907216494845,25.13067010309279,10.221649484536089,23.296391752577303,97.14690721649482,North Dakota,Steele,Sharon,1999-04-03
16.076212471131637,17.31986143187068,9.796766743648956,23.16628175519629,96.61431870669756,Wyoming,Sweetwater,Not in a city,2016-04-08
24.379396984924615,25.9288944723618,11.917085427135676,23.32663316582915,97.26884422110552,North Dakota,Mercer,Beulah,1997-08-23
22.8825,24.279499999999988,11.4575,22.9025,95.515,North Dakota,Mercer,Not in a city,2003-08-18
19.679069767441867,21.165581395348838,10.63488372093024,23.1,96.33255813953492,Wyoming,Sweetwater,Not in a city,2017-01-09
9.508158508158504,10.39393939393939,9.717948717948705,22.692307692307683,94.64568764568764,Wyoming,Sweetwater,Not in a city,2019-05-21
16.892271662763463,18.2456674473068,12.559718969555036,23.550351288056213,98.1990632318501,Wyoming,Fremont,Riverton,2021-01-30
27.23844282238445,28.79586374695865,11.810218978102188,23.087591240875906,96.27980535279804,North Dakota,Steele,Sharon,2000-09-15
25.00519480519481,26.75454545454545,12.724675324675324,22.95064935064936,95.72727272727268,Wyoming,Sweetwater,Not in a city,2013-12-11
17.097625329815283,18.364907651715047,9.643799472295512,23.116094986807383,96.401055408971,Wyoming,Sweetwater,Not in a city,2013-03-22
18.28459530026112,19.37310704960836,11.315926892950383,23.268929503916453,97.0208877284596,North Dakota,Mercer,Beulah,1997-05-25
20.07022471910113,21.47050561797753,10.617977528089902,23.10674157303369,96.370786516854,Wyoming,Sweetwater,Not in a city,2011-03-18
36.43661971830984,39.12647887323948,13.366197183098596,22.83943661971832,95.26760563380284,North Dakota,Mercer,Beulah,1994-09-28
21.586486486486507,22.89189189189189,12.999999999999996,23.38108108108109,97.48918918918916,North Dakota,Mercer,Not in a city,2008-11-11
16.814553990610335,18.14178403755868,8.978873239436629,22.78638497652583,95.03521126760565,Wyoming,Sweetwater,Not in a city,2019-04-04
9.786384976525827,10.663145539906102,11.62206572769954,22.97183098591549,95.819248826291,Wyoming,Sweetwater,Not in a city,2017-08-13
23.730458221024275,25.311051212937997,11.4878706199461,22.70350404312668,94.70080862533692,Wyoming,Sweetwater,Not in a city,2012-11-07
30.89722222222224,33.43027777777779,13.016666666666666,22.605555555555547,94.2944444444445,North Dakota,Mercer,Beulah,1995-02-14
14.613888888888882,15.68694444444445,9.452777777777774,23.36111111111109,97.40833333333327,Wyoming,Sweetwater,Not in a city,2012-02-11
29.590395480226,31.45875706214688,10.316384180790967,23.39830508474577,97.55649717514116,North Dakota,Mercer,Beulah,1996-01-21
17.435483870967737,18.839170506912428,12.831797235023044,22.988479262672808,95.88479262672811,Wyoming,Fremont,Riverton,2020-12-15
28.79093198992442,30.42392947103274,11.954659949622163,23.455919395465987,97.80604534005028,North Dakota,Mercer,Not in a city,2004-02-14
25.55613577023499,27.084856396866822,11.052219321148828,23.05221932114881,96.15143603133156,North Dakota,Steele,Sharon,2000-02-20
22.43932038834951,23.73665048543689,10.429611650485445,22.973300970873797,95.8179611650486,North Dakota,Mercer,Not in a city,2001-07-19
17.25615763546798,18.537931034482764,9.165024630541868,22.96305418719211,95.76600985221678,Wyoming,Sweetwater,Not in a city,2014-04-17
12.70341207349082,13.554855643044617,10.897637795275587,23.207349081364832,96.78477690288707,Wyoming,Sweetwater,Not in a city,2010-07-31
27.88701923076926,29.4033653846154,11.237980769230775,22.6826923076923,94.61298076923076,North Dakota,Mercer,Not in a city,2001-09-19
36.016528925619845,37.91404958677685,15.928374655647383,23.09917355371899,96.32506887052342,North Dakota,Mercer,Beulah,1995-10-09
21.03294117647057,22.549882352941164,9.597647058823522,22.80470588235295,95.11529411764698,Wyoming,Sweetwater,Not in a city,2015-04-30
16.02078521939953,17.349422632794468,11.4757505773672,23.027713625866063,96.03926096997684,Wyoming,Fremont,Riverton,2021-09-10
29.506393861892565,31.21892583120204,13.130434782608686,22.97953964194375,95.84398976982098,North Dakota,Mercer,Not in a city,2005-12-08
26.78195488721805,28.24110275689225,12.200501253132831,23.41102756892231,97.61152882205504,North Dakota,Steele,Sharon,1999-08-21
27.9589905362776,29.54668769716087,9.665615141955834,22.66561514195584,94.55520504731857,North Dakota,Mercer,Not in a city,1991-07-22
11.337264150943396,12.347877358490567,8.978773584905662,22.709905660377377,94.7146226415095,Wyoming,Sweetwater,Not in a city,2019-07-18
18.239010989010985,19.51703296703297,11.340659340659348,22.615384615384627,94.3296703296704,Wyoming,Sweetwater,Not in a city,2011-10-20
23.04736842105264,24.438684210526333,11.781578947368422,22.62894736842106,94.38157894736844,North Dakota,Mercer,Beulah,1996-06-25
18.26024096385541,19.684578313253027,12.306024096385556,23.115662650602367,96.39518072289152,Wyoming,Sweetwater,Not in a city,2014-12-05
18.30825242718447,19.720873786407758,13.589805825242726,23.00000000000001,95.95145631067948,Wyoming,Sweetwater,Not in a city,2018-01-28
21.783641160949863,23.077308707124004,12.266490765171511,22.99208443271768,95.87862796833778,North Dakota,Mercer,Not in a city,2007-10-11
30.646496815286618,32.376114649681526,9.92356687898089,23.4108280254777,97.61783439490456,North Dakota,Mercer,Beulah,1991-03-17
29.424403183023887,31.02175066312996,11.485411140583556,22.50397877984084,93.86472148541114,North Dakota,Mercer,Beulah,1995-07-12
16.020881670533655,17.311368909512733,9.192575406032478,22.99535962877029,95.88399071925744,Wyoming,Sweetwater,Not in a city,2017-03-30
19.86436170212765,21.27712765957445,10.494680851063826,23.01329787234044,95.97872340425528,Wyoming,Sweetwater,Not in a city,2012-10-18
24.55000000000001,25.90380952380953,9.485714285714272,23.000000000000007,95.92142857142846,North Dakota,Mercer,Not in a city,2002-06-20
18.90186915887849,20.4032710280374,12.75700934579439,23.17990654205605,96.65887850467293,Wyoming,Fremont,Riverton,2021-01-08
17.039106145251395,18.46480446927374,13.301675977653629,23.206703910614525,96.81005586592178,North Carolina,Northampton,Gaston,2022-02-13
11.716381418092906,12.6718826405868,10.061124694376527,23.36185819070904,97.41564792176044,Wyoming,Sweetwater,Not in a city,2014-07-04
24.66666666666666,26.112230215827346,14.011990407673864,22.834532374100725,95.23741007194246,North Dakota,Mercer,Not in a city,2002-08-07
13.359116022099464,14.359668508287282,9.281767955801108,22.48618784530388,93.78729281767968,Wyoming,Sweetwater,Not in a city,2011-07-26
32.91836734693881,34.572303206997105,13.98833819241982,23.122448979591844,96.4169096209912,North Dakota,Mercer,Not in a city,1993-05-09
30.378516624040927,32.12557544757033,13.450127877237843,23.04347826086959,96.09718670076737,Puerto Rico,Catano,Catano,2005-02-08
27.9639889196676,29.59058171745151,12.487534626038777,22.83933518005541,95.2631578947368,North Dakota,Mercer,Beulah,1997-02-05
19.05352798053528,20.18856447688565,11.717761557177614,22.99026763990269,95.8807785888078,North Dakota,Mercer,Not in a city,2004-06-14
15.049295774647891,16.21690140845072,9.05399061032864,23.01408450704225,95.98826291079811,Wyoming,Sweetwater,Not in a city,2015-05-08
40.21311475409834,42.520655737704935,13.600000000000003,22.65573770491804,94.48196721311471,North Dakota,Mercer,Beulah,1990-02-06
10.4934725848564,11.34412532637076,12.939947780678851,22.992167101827693,95.93472584856394,Wyoming,Sweetwater,Not in a city,2013-09-22
23.41813602015113,24.734256926952146,8.236775818639801,23.2367758186398,96.90428211586902,North Dakota,Steele,Sharon,1999-08-29
25.330623306233058,26.83550135501353,12.252032520325194,22.53658536585367,93.99728997289972,North Dakota,Mercer,Beulah,1996-02-28
10.79310344827586,11.69532019704433,9.613300492610836,23.00738916256157,96.00246305418712,Wyoming,Sweetwater,Not in a city,2014-05-18
23.032745591939545,24.38841309823677,13.90428211586902,23.08816120906802,96.29722921914347,North Dakota,Mercer,Not in a city,2003-09-29
26.35714285714285,27.9002551020408,14.28061224489796,23.20408163265308,96.78061224489798,North Dakota,Mercer,Not in a city,2004-10-12
17.264976958525352,18.61382488479264,10.301843317972352,22.81797235023041,95.17281105990784,Wyoming,Sweetwater,Not in a city,2019-09-25
24.7972602739726,26.444931506849308,11.87671232876712,23.37260273972602,97.46849315068492,Wyoming,Sweetwater,Not in a city,2010-10-09
17.701176470588248,19.091529411764707,12.48235294117647,22.70823529411765,94.71058823529404,Wyoming,Sweetwater,Not in a city,2018-10-22
18.283422459893053,19.473262032085568,9.914438502673796,23.042780748663112,96.10962566844928,North Dakota,Mercer,Not in a city,2010-04-26
27.131188118811878,28.738118811881183,12.554455445544557,23.363861386138613,97.43069306930688,North Dakota,Mercer,Not in a city,2004-02-28
25.42364532019705,26.89975369458128,10.07389162561577,23.0344827586207,96.07142857142856,North Dakota,Mercer,Not in a city,2005-06-22
9.571428571428571,10.402857142857146,11.254761904761908,23.04285714285711,96.12380952380946,Wyoming,Sweetwater,Not in a city,2018-07-15
20.958224543080945,22.138381201044396,8.279373368146212,22.725848563968665,94.78851174934724,Puerto Rico,Catano,Catano,2007-04-17
30.01149425287356,31.65718390804597,13.011494252873575,22.867816091954023,95.38505747126436,North Dakota,Mercer,Beulah,1993-09-22
24.109374999999996,25.563281250000003,12.658854166666671,22.79427083333333,95.08854166666666,Puerto Rico,Catano,Catano,2004-11-23
18.5,19.61417112299464,11.590909090909092,22.839572192513398,95.21390374331548,North Dakota,Mercer,Not in a city,2008-05-18
28.47021943573668,30.140752351097174,9.915360501567402,22.680250783699066,94.59247648902816,North Dakota,Mercer,Beulah,1991-05-02
19.219839142091143,20.44048257372653,10.774798927613938,23.02680965147453,96.0214477211795,North Dakota,Mercer,Not in a city,2010-03-26
10.965675057208246,11.921052631578952,10.613272311212802,22.867276887871853,95.40503432494282,Wyoming,Sweetwater,Not in a city,2016-06-26
9.817966903073271,10.68368794326242,11.91489361702128,23.002364066193817,95.90307328605196,Wyoming,Sweetwater,Not in a city,2017-07-02
22.63840399002496,23.98354114713216,14.356608478802992,23.20698254364089,96.778054862843,North Dakota,Mercer,Not in a city,2001-12-31
26.97953964194372,28.57570332480817,11.588235294117649,22.89769820971868,95.49360613810744,Puerto Rico,Catano,Catano,2005-02-10
8.497674418604646,9.343953488372089,11.6,23.47209302325581,97.8720930232558,Wyoming,Sweetwater,Not in a city,2020-05-23
35.826366559485514,37.89292604501608,12.479099678456588,22.977491961414763,95.84565916398712,North Dakota,Mercer,Beulah,1991-09-30
19.92076502732241,21.29508196721312,12.89617486338798,22.849726775956263,95.29508196721312,Wyoming,Sweetwater,Not in a city,2013-01-30
29.216624685138537,30.803526448362742,9.964735516372803,22.856423173803528,95.34005037783372,North Dakota,Mercer,Beulah,1998-08-06
19.964953271028023,21.44579439252335,12.004672897196269,23.007009345794398,95.94859813084118,Wyoming,Sweetwater,Not in a city,2017-02-02
28.266497461928918,29.82842639593908,11.868020304568535,23.464467005076152,97.84517766497464,North Dakota,Mercer,Beulah,1998-09-05
26.761780104712027,28.32774869109948,13.316753926701574,23.0759162303665,96.24607329842932,North Dakota,Mercer,Not in a city,2001-02-12
21.17322834645669,22.541994750656173,9.879265091863516,22.76115485564305,94.92125984251967,Wyoming,Sweetwater,Not in a city,2010-09-02
14.651898734177212,15.9126582278481,11.689873417721518,22.45569620253165,93.65822784810128,North Carolina,Northampton,Gaston,2022-03-30
31.32545931758528,33.050918635170625,10.543307086614185,23.3989501312336,97.57217847769036,North Dakota,Steele,Sharon,1999-01-30
13.0392609699769,14.12332563510393,9.0715935334873,22.912240184757515,95.54041570438798,Wyoming,Sweetwater,Not in a city,2017-06-22
28.54736842105264,30.282105263157906,11.497368421052627,23.123684210526317,96.45000000000005,North Dakota,Mercer,Not in a city,2003-12-30
23.425249169435236,24.7887043189369,7.262458471760801,23.46843853820598,97.85382059800664,North Dakota,Mercer,Beulah,1990-06-17
32.3259052924791,34.03844011142061,13.325905292479106,23.189415041782723,96.71030640668523,North Dakota,Mercer,Beulah,1995-03-31
14.368181818181824,15.568863636363645,11.197727272727285,22.743181818181817,94.8545454545455,Wyoming,Fremont,Riverton,2021-08-24
24.702917771883293,26.223872679045108,13.19363395225464,23.496021220159147,97.9681697612732,North Dakota,Mercer,Not in a city,2007-11-17
20.57105943152453,21.81550387596897,8.408268733850123,23.05684754521962,96.15503875968996,North Dakota,Mercer,Not in a city,2008-07-17
30.730964467005087,32.53299492385788,12.319796954314729,23.09898477157361,96.32741116751266,North Dakota,Mercer,Not in a city,2001-01-26
16.673860911270978,17.992565947242213,13.45323741007194,22.848920863309356,95.56354916067144,Wyoming,Sweetwater,Not in a city,2018-03-18
29.377833753148597,31.11964735516372,10.005037783375313,22.75566750629723,94.92191435768264,North Dakota,Mercer,Beulah,1997-06-25
11.07482993197279,12.017006802721095,8.916099773242635,23.0249433106576,96.0226757369614,Wyoming,Sweetwater,Not in a city,2020-06-05
33.69811320754716,35.49779874213836,13.377358490566046,22.619496855345908,94.35849056603776,North Dakota,Mercer,Beulah,1992-03-12
31.82113821138216,33.62710027100271,12.425474254742554,22.65853658536584,94.520325203252,North Dakota,Mercer,Beulah,1995-11-09
28.810666666666663,30.498666666666693,13.375999999999996,23.30399999999999,97.18133333333336,North Dakota,Mercer,Not in a city,2008-10-31
29.659574468085108,31.34813829787236,12.920212765957444,22.662234042553205,94.53723404255318,North Dakota,Mercer,Beulah,1998-03-18
33.51083591331268,35.26965944272449,12.417956656346748,22.6687306501548,94.56037151702787,North Dakota,Mercer,Beulah,1992-01-13
12.363414634146348,13.109024390243905,9.824390243902451,23.44634146341462,97.75853658536585,Puerto Rico,Catano,Catano,2006-07-29
28.82044887780548,30.367581047381535,11.59600997506234,22.473815461346614,93.75561097256856,North Dakota,Mercer,Not in a city,2004-03-01
11.906005221932109,12.821671018276769,12.190600522193206,22.866840731070496,95.42036553524802,Wyoming,Sweetwater,Not in a city,2013-09-15
14.932773109243708,16.018207282913156,9.044817927170865,22.66386554621848,94.5378151260504,Wyoming,Sweetwater,Not in a city,2011-06-02
20.275675675675675,21.57243243243245,11.397297297297294,23.170270270270272,96.61621621621622,North Dakota,Mercer,Not in a city,2010-03-12
10.7062937062937,11.686013986013998,10.435897435897433,22.93240093240093,95.68065268065264,Wyoming,Sweetwater,Not in a city,2020-03-22
30.092544987146525,31.86143958868896,12.979434447300774,22.97172236503857,95.81233933161955,North Dakota,Mercer,Not in a city,2001-01-18
10.786407766990292,11.66820388349515,9.451456310679614,22.57766990291265,94.1601941747572,Wyoming,Sweetwater,Not in a city,2014-07-01
23.20476190476189,24.84166666666669,11.028571428571436,22.878571428571423,95.42619047619053,Wyoming,Sweetwater,Not in a city,2015-03-16
15.937500000000002,17.198750000000008,10.874999999999998,22.93125,95.65625,North Carolina,Northampton,Gaston,2022-03-09
34.55219780219784,36.40521978021975,12.469780219780228,23.05494505494505,96.1483516483516,North Dakota,Mercer,Beulah,1996-10-14
